"SiteID","DepthClass","Depth","source","x","y"
"AZ711-TUD4004-Mespun-0616-04","VD",150,"NASIS",-111.3499985,36.5319176
"AZ711-TUD4005-Begay-0316-07","VD",150,"NASIS",-111.5349197,36.5365295
"AZ711-TUD4006-Mido-H4089","VD",150,"NASIS",-111.3882217,36.3353882
"AZ711-TUD4007-Earlweed-CF0093","VD",150,"NASIS",-111.3080292,36.7998352
"AZ711-TUD4009-Mespun-1914-11","VD",150,"NASIS",-110.5405807,36.5756378
"AZ711-TUD4010-Mido-1012-17","VD",150,"NASIS",-111.0828323,36.6270294
"AZ711-TUD4010-Mido-1212-05","VD",150,"NASIS",-110.97789,36.6808624
"AZ711-TUD4011-Begay-0718-07","VD",150,"NASIS",-111.2737198,36.4502487
"AZ711-TUD4013-Mido-1012-02","VD",150,"NASIS",-111.1064453,36.6815834
"AZ711-TUD4014-Pinavetes-1216-13","VD",150,"NASIS",-110.9581375,36.5386658
"AZ711-TUD4015-Mido-0810-09","VD",150,"NASIS",-111.229332,36.714138
"AZ711-TUD4015-Radnick-0810-07","VD",150,"NASIS",-111.2267761,36.7131958
"AZ711-TUD4016-Campanile-1318-40","VD",150,"NASIS",-110.8803864,36.4499435
"AZ711-TUD4016-Mido-1318-39","VD",150,"NASIS",-110.885498,36.4625549
"AZ711-TUD4019-Mido-1318-02","VD",150,"NASIS",-110.927803,36.4950562
"AZ711-TUD4020-Begay-SZ0067","VD",150,"NASIS",-110.6155548,36.5125008
"AZ711-TUD4020-Tsosie-SZ0047","VD",150,"NASIS",-110.586113,36.5377769
"AZ711-TUD4021-Earlweed-1108-08","VD",150,"NASIS",-111.0354462,36.7531662
"AZ711-TUD4023-Plumasano-1512-06","VD",150,"NASIS",-110.7859726,36.6305275
"AZ711-TUD4023-Royosa-1512-02","VD",150,"NASIS",-110.7742233,36.6306648
"AZ711-TUD4026-Lybrook-SZ0034","VD",150,"NASIS",-110.4755554,36.6088905
"AZ711-TUD4026-Tsosie-SZ0039","VD",150,"NASIS",-110.4751968,36.582695
"AZ711-TUD4039-Begay-1118-11","VD",150,"NASIS",-111.0266953,36.4895287
"AZ711-TUD4039-Pinavetes-1116-25","VD",150,"NASIS",-111.0242233,36.5001106
"AZ711-TUD6003-Pinavetes-1216-09","VD",150,"NASIS",-110.9547806,36.5267372
"AZ711-TUD7001-Pinepoint-1806-15","VD",150,"NASIS",-110.5953369,36.8651962
"AZ711-TUD7002-Mido-HH0064","VD",150,"NASIS",-110.6611938,36.4256668
"AZ711-TUD7003-Lindrith-HH0015","VD",150,"NASIS",-110.3833923,36.6344452
"AZ712-TUD152-Bebeevar-25-CACH","VD",150,"NASIS",-109.5164185,36.1512794
"AZ712-TUD153-Bebeevar-16-CACH","VD",150,"NASIS",-109.5405807,36.1519432
"AZ712-TUD153-Navajo-26-CACH","VD",150,"NASIS",-109.536087,36.1468887
"AZ712-TUD211-Atrac-12-CACH","VD",150,"NASIS",-109.4279175,36.1005554
"AZ712-TUD217-Begay-10-CACH","VD",150,"NASIS",-109.4563599,36.1108055
"AZ712-TUD251-Bebeevar-5-CACH","VD",150,"NASIS",-109.410614,36.1718597
"AZ712-TUD252-Zia-4-CACH","VD",150,"NASIS",-109.4087524,36.1715279
"AZ712-TUD311-Parkelei-23-CACH","VD",150,"NASIS",-109.1670837,36.1080017
"AZ712-TUD316-Lykorly-8-CACH","VD",150,"NASIS",-109.3710022,36.0655556
"AZ712-TUD317-Parkelei-19-CACH","VD",150,"NASIS",-109.3683319,36.2305565
"AZ712-TUD325-Bayfield-18-CACH","VD",150,"NASIS",-109.2116394,36.2609711
"AZ712-TUD345-Plumasano-6-CACH","VD",150,"NASIS",-109.3445282,36.1029434
"AZ712-TUD350-Yaggy-28-CACH","VD",150,"NASIS",-109.3656387,36.2110558
"AZ712-TUD351-Yaggy-7-CACH","VD",150,"NASIS",-109.3608093,36.2326927
"AZ713-1-Tuntsa-JW0325","VD",150,"NASIS",-109.0954132,36.3249168
"AZ713-10-Begay-BM0054","VD",150,"NASIS",-109.3462524,36.6099434
"AZ713-10-Mido-BM0058","VD",150,"NASIS",-109.3553085,36.6065292
"AZ713-11-Begay-HH0216","VD",150,"NASIS",-110.2520828,36.1015816
"AZ713-11-Querencia-HH0215","VD",150,"NASIS",-110.2475815,36.0957794
"AZ713-12-Gotho-BS0505","VD",150,"NASIS",-109.6766129,36.0277939
"AZ713-14-Councelor-2412-10","VD",150,"NASIS",-110.2140579,36.6563606
"AZ713-14-Hawaikuh-2412-16","VD",150,"NASIS",-110.2178574,36.6405296
"AZ713-17-Denazar-2814-04","VD",150,"NASIS",-109.9502792,36.6056671
"AZ713-17-Sheppard-2812-13","VD",150,"NASIS",-109.9522476,36.6344452
"AZ713-19-Aneth-3014-01","VD",150,"NASIS",-109.8694458,36.5894737
"AZ713-19-Gotho-2812-04","VD",150,"NASIS",-109.9828873,36.6388626
"AZ713-2-Aneth-KC0152","VD",150,"NASIS",-109.5573044,36.2311096
"AZ713-2-Naha-KC0151","VD",150,"NASIS",-109.5619202,36.2331123
"AZ713-22-Jocity-JW0092","VD",150,"NASIS",-109.6036682,36.255722
"AZ713-23-Jocity-HH0600","VD",150,"NASIS",-109.6008911,36.410778
"AZ713-24-Jocity-HH0618","VD",150,"NASIS",-109.6058884,36.3963051
"AZ713-24-Nazlini-JW0090","VD",150,"NASIS",-109.6081696,36.2542496
"AZ713-24-Tezinie-DW0365","VD",150,"NASIS",-109.5971375,36.1917496
"AZ713-25-Kachina-BS0309","VD",150,"NASIS",-109.2429733,36.2441406
"AZ713-27-Begay-HH0295","VD",150,"NASIS",-109.5226135,36.3021393
"AZ713-28-Marcou-KC0153","VD",150,"NASIS",-109.4110565,36.5476379
"AZ713-3-Aquima-HH0320","VD",150,"NASIS",-109.3464966,36.3652763
"AZ713-3-Begay-HH0323","VD",150,"NASIS",-109.3555832,36.3578072
"AZ713-31-Monue-GA0031","VD",150,"NASIS",-109.7873306,35.9437218
"AZ713-31-Redhouse-GA0030","VD",150,"NASIS",-109.7919464,35.9418602
"AZ713-31-Sheppard-DW0377","VD",150,"NASIS",-109.8084717,36.1071396
"AZ713-32-Monue-HH0049","VD",150,"NASIS",-109.6434479,36.1522408
"AZ713-32-Sheppard-HH0052","VD",150,"NASIS",-109.6677475,36.1586952
"AZ713-33-Nakai-BS0099","VD",150,"NASIS",-109.4740524,36.4990005
"AZ713-35-Nazlini-HH0554","VD",150,"NASIS",-109.6018906,36.2322502
"AZ713-38-Pack-CF0351","VD",150,"NASIS",-109.1256409,36.2019463
"AZ713-39-Councelor-CF0185","VD",150,"NASIS",-110.5984726,36.0891113
"AZ713-39-Gish-CF0186","VD",150,"NASIS",-110.588974,36.0881386
"AZ713-39-Pinavetes-CF0177","VD",150,"NASIS",-110.5000534,36.0942764
"AZ713-4-Aquima-DW0294","VD",150,"NASIS",-109.3704987,36.2933044
"AZ713-40-Plumasano-BM0025","VD",150,"NASIS",-110.0633087,35.975193
"AZ713-41-Mido-HH0064","VD",150,"NASIS",-110.6611938,36.4256668
"AZ713-42-Bebeevar-25","VD",150,"NASIS",-109.5164185,36.1512794
"AZ713-46-Aneth-DW0051","VD",150,"NASIS",-109.6445313,36.4521103
"AZ713-46-Marcou-DW0047","VD",150,"NASIS",-109.6476135,36.4525261
"AZ713-46-Sheppard-DW0056","VD",150,"NASIS",-109.640274,36.4515266
"AZ713-47-Sheppard-0306-04","VD",150,"NASIS",-111.5329742,36.8215828
"AZ713-48-Begay-HH0563","VD",150,"NASIS",-109.237442,36.4151382
"AZ713-5-Lindrith-HH0015","VD",150,"NASIS",-110.3833923,36.6344452
"AZ713-51-Ives-RG0042","VD",150,"NASIS",-109.5679703,36.1759987
"AZ713-51-Trail-RG0043","VD",150,"NASIS",-109.5655594,36.1733322
"AZ713-53-Fikel-BS0500","VD",150,"NASIS",-109.1241379,36.1856956
"AZ713-54-Campanile-DW0120","VD",150,"NASIS",-109.9915314,36.1465263
"AZ713-54-Councelor-CF0123","VD",150,"NASIS",-110.097168,36.1138344
"AZ713-54-Tsosie-CF0115","VD",150,"NASIS",-110.1091385,36.118721
"AZ713-55-Councelor-DW0165","VD",150,"NASIS",-110.2887497,36.1973038
"AZ713-55-Tsosie-DW0162","VD",150,"NASIS",-110.2898331,36.1988907
"AZ713-6-Begay","VD",150,"NASIS",-108.9891663,36.6561127
"AZ713-6-Mido","VD",150,"NASIS",-108.9744415,36.6311111
"AZ713-60-Ives-HH0717","VD",150,"NASIS",-109.6262741,36.3608627
"AZ713-60-Jocity-HH0708","VD",150,"NASIS",-109.5583649,36.1546669
"AZ713-7-Lindrith-DW0084","VD",150,"NASIS",-110.0629196,36.3531952
"AZ713-8-Begay-DW0439","VD",150,"NASIS",-109.2281418,36.4258041
"AZ713-9-Begay-CP0006","VD",150,"NASIS",-109.2439194,36.4213905
"AZ713-TUD0028-Marcou-KC0153","VD",150,"NASIS",-109.4110565,36.5476379
"AZ713-TUD1008-Monue-RH0500","VD",150,"NASIS",-109.5519714,36.2739182
"AZ713-TUD1011-Marcou-DW0208","VD",150,"NASIS",-109.448082,36.4244461
"AZ713-TUD1026-Sheppard-CF0450","VD",150,"NASIS",-109.6107254,36.5498886
"AZ713-TUD2005-Begay-HH0295","VD",150,"NASIS",-109.5226135,36.3021393
"AZ713-TUD6001-Tsaile-RH0044","VD",150,"NASIS",-109.1231389,36.2041667
"AZ713-TUD6100-Monue-GA0069","VD",150,"NASIS",-109.4137497,36.4943047
"AZ713-TUD6301-Nazlini-CF0384","VD",150,"NASIS",-109.5931111,36.2213333
"AZ713-TUD6302-Tezinie-CR0103","VD",150,"NASIS",-109.6166667,36.4001111
"B109B/89","VD",150,"NASIS",-110.4906444,42.9309833
"Bebeevar_Typical_Pedon","VD",150,"NASIS",-108.6311944,36.7716667
"BPTS#2","VD",150,"NASIS",-110.5139111,42.6400361
"BPTS#4","VD",150,"NASIS",-110.5384667,42.5112694
"CR11","VD",150,"NASIS",-111.3619995,38.4877014
"Eastland SCAN Site #2130","VD",150,"NASIS",-109.1719437,37.7786102
"Green River SCAN Site 2131","VD",150,"NASIS",-110.1627808,39.0183334
"M1/88","VD",150,"NASIS",-110.5796833,42.6539722
"NV755636","VD",150,"NASIS",-115.6321106,36.2949181
"PM500","VD",150,"NASIS",-112.5438919,37.0261116
"PM523","VD",150,"NASIS",-112.4850006,37.0294456
"PM524","VD",150,"NASIS",-112.5380554,37.0186119
"PM525","VD",150,"NASIS",-112.5561142,37.021946
"PM526","VD",150,"NASIS",-112.5430527,37.0194435
"PM531","VD",150,"NASIS",-112.5891647,37.0041656
"PM617","VD",150,"NASIS",-112.3905563,37.0372238
"PM640","VD",150,"NASIS",-112.4824982,37.4363899
"PM648","VD",150,"NASIS",-112.5930557,37.330555
"PM660","VD",150,"NASIS",-112.4452744,37.4502792
"PM661","VD",150,"NASIS",-112.4363861,37.4569435
"PM670","VD",150,"NASIS",-112.7225037,37.2619438
"PM676","VD",150,"NASIS",-112.7600021,37.2980537
"PM677","VD",150,"NASIS",-112.7669449,37.2938881
"PM698","VD",150,"NASIS",-112.6911087,37.3019447
"PM699","VD",150,"NASIS",-112.6900024,37.3216667
"PM705","VD",150,"NASIS",-112.7061081,37.4197235
"PM709","VD",150,"NASIS",-112.7438889,37.4211121
"PM722","VD",150,"NASIS",-112.7288895,37.2999992
"PM723-1","VD",150,"NASIS",-112.691391,37.3058319
"Price SCAN station 2132","VD",150,"NASIS",-110.8061142,39.5330544
"S03-WY-041-002","VD",150,"NASIS",-110.4866638,41.1869736
"S03-WY-041-005A","VD",150,"NASIS",-110.2969437,41.2825012
"S03-WY-041-17","VD",150,"NASIS",-110.4391632,41.1850014
"S03-WY-041-2","VD",150,"NASIS",-110.4459686,41.2909431
"S03-WY-041-34","VD",150,"NASIS",-110.3005524,41.2758331
"S03-WY-041-4","VD",150,"NASIS",-110.3258362,41.2649994
"S03-WY-041-46","VD",150,"NASIS",-110.4394989,41.2657166
"S03-WY-041-48","VD",150,"NASIS",-110.4555588,41.2851372
"S03-WY-041-53","VD",150,"NASIS",-110.441391,41.1922226
"S03-WY-041-55","VD",150,"NASIS",-110.417778,41.1775017
"S03-WY-041-59","VD",150,"NASIS",-110.3594437,41.271946
"S03-WY-041-6","VD",150,"NASIS",-110.4811096,41.192112
"S03-WY-041-60","VD",150,"NASIS",-110.3658066,41.2927208
"S03-WY-041-62","VD",150,"NASIS",-110.4189453,41.226696
"S03-WY-041-65","VD",150,"NASIS",-110.3044434,41.2669449
"S03-WY-041-66","VD",150,"NASIS",-110.3130569,41.2752762
"S03-WY-041-68","VD",150,"NASIS",-110.4106979,41.2566948
"S03-WY-041-69","VD",150,"NASIS",-110.39711,41.2760544
"S03-WY-041-70","VD",150,"NASIS",-110.3919449,41.2200012
"S03-WY-041-71","VD",150,"NASIS",-110.4472198,41.2161102
"S03-WY-041-72","VD",150,"NASIS",-110.4136124,41.2022209
"S03-WY-041-73","VD",150,"NASIS",-110.3794479,41.2316666
"S03-WY-041-8","VD",150,"NASIS",-110.3753586,41.2811394
"S04-WY-041-123","VD",150,"NASIS",-110.377388,41.1807213
"S04-WY-041-127","VD",150,"NASIS",-110.6830292,41.251667
"S04-WY-041-148","VD",150,"NASIS",-110.3772812,41.1806946
"S04-WY-041-83","VD",150,"NASIS",-110.3333588,41.3651657
"S04-WY-041-84","VD",150,"NASIS",-110.3347244,41.4022217
"S05-WY-041-25","VD",150,"NASIS",-110.7038574,41.0045815
"S05-WY-041-36","VD",150,"NASIS",-110.6652756,41.0266113
"S05-WY-041-6","VD",150,"NASIS",-110.1343918,41.550415
"S05-WY-041-7","VD",150,"NASIS",-110.0927811,41.5192223
"S05-WY-041-9","VD",150,"NASIS",-110.1201096,41.5353317
"S05UT019001","VD",150,"NASIS",-109.6907425,38.8162041
"S05UT019003","VD",150,"NASIS",-109.8198776,38.5160217
"S06-WY-041-003","VD",150,"NASIS",-110.3098907,41.2798042
"S06-WY-041-004","VD",150,"NASIS",-110.3512726,41.2843895
"S06-WY-041-006","VD",150,"NASIS",-110.6995544,41.079361
"S06-WY-041-009","VD",150,"NASIS",-110.2922211,41.2871399
"S06-WY-041-011","VD",150,"NASIS",-110.0784454,41.3434181
"S06-WY-041-013","VD",150,"NASIS",-110.0962753,41.1850815
"S06-WY-041-014","VD",150,"NASIS",-110.1763306,41.3253326
"S06-WY-041-015","VD",150,"NASIS",-110.2619476,41.2430573
"S06-WY-041-016","VD",150,"NASIS",-110.1549988,41.3390541
"S06-WY-041-017","VD",150,"NASIS",-110.320137,41.2940826
"S06-WY-041-018","VD",150,"NASIS",-110.0601959,41.2314987
"S06-WY-041-019","VD",150,"NASIS",-110.171196,41.3158073
"S06-WY-041-1","VD",150,"NASIS",-110.0296631,41.1756401
"S06-WY-041-123","VD",150,"NASIS",-110.424614,41.199749
"S06-WY-041-125","VD",150,"NASIS",-110.3479462,41.2736397
"S06-WY-041-39","VD",150,"NASIS",-110.1946411,41.0810547
"S06-WY-041-68","VD",150,"NASIS",-110.883194,41.5193329
"S06-WY-041-JDR060","VD",150,"NASIS",-110.1564178,41.3429718
"S06-WY-041-JDR078","VD",150,"NASIS",-110.2038345,41.3533325
"S06-WY-041-JDR144","VD",150,"NASIS",-110.2121124,41.2810287
"S06-WY-041-JDR148","VD",150,"NASIS",-110.1897507,41.2728882
"S06-WY-041-JDR165","VD",150,"NASIS",-110.2092514,41.2995567
"S06-WY-041-JDR167","VD",150,"NASIS",-110.2202759,41.2929726
"S06-WY-041-JDR181","VD",150,"NASIS",-110.1903305,41.2660561
"S06-WY-041-JDR184","VD",150,"NASIS",-110.1984711,41.2364731
"S06-WY-041-JDR231","VD",150,"NASIS",-110.1407242,41.3844185
"S06-WY-041-JDR265","VD",150,"NASIS",-110.2062531,41.3679733
"S06-WY-041-JDR273","VD",150,"NASIS",-110.1478348,41.3587494
"S06-WY-041-JDR275","VD",150,"NASIS",-110.1429443,41.3585014
"S06-WY-041-JDR281","VD",150,"NASIS",-110.1164474,41.345417
"S06-WY-041-PDM320","VD",150,"NASIS",-110.1560822,41.2203064
"S06-WY-041-TK129","VD",150,"NASIS",-110.0853882,41.4385262
"S07-WY-041-001","VD",150,"NASIS",-110.5504684,41.1436653
"S07-WY-041-JDR061","VD",150,"NASIS",-110.2989426,41.4241943
"S07-WY-041-PDM409","VD",150,"NASIS",-110.1131363,41.5707779
"S07UT007001","VD",150,"NASIS",-110.8061142,39.5330544
"S07UT015001","VD",150,"NASIS",-110.1627808,39.0183334
"S07UT037001","VD",150,"NASIS",-109.1719437,37.7786102
"S08WY035002","VD",150,"NASIS",-110.183609,42.6708336
"S08WY035003","VD",150,"NASIS",-110.230835,42.6591682
"S08WY035004","VD",150,"NASIS",-109.9316635,42.7277794
"S08WY035005","VD",150,"NASIS",-109.6452789,42.7677765
"S08WY035006","VD",150,"NASIS",-110.1941681,42.4119453
"S08WY035007","VD",150,"NASIS",-110.1080551,42.6925011
"S08WY035008","VD",150,"NASIS",-109.9063873,42.605835
"S08WY035009","VD",150,"NASIS",-109.8675003,42.7702789
"S08WY035010","VD",150,"NASIS",-109.8011093,42.7177773
"S09WY035002","VD",150,"NASIS",-110.2699966,42.8461113
"S09WY035004","VD",150,"NASIS",-109.9547195,42.8711128
"S09WY035005","VD",150,"NASIS",-110.3466644,42.7122231
"S09WY750MJR799","VD",150,"NASIS",-109.3152237,41.5467491
"S1/88_X","VD",150,"NASIS",-110.5536111,42.6211111
"S1956AZ005002","VD",150,"NASIS",-111.4355545,35.0316658
"S1956AZ005007","VD",150,"NASIS",-111.3777771,34.998333
"S1956AZ005009","VD",150,"NASIS",-111.434166,34.833889
"S1956AZ017026","VD",150,"NASIS",-110.0833359,34.4652786
"S1956NV003003","VD",150,"NASIS",-115.128891,36.0794373
"S1956NV003004","VD",150,"NASIS",-115.1194458,36.0355492
"S1959CO051001","VD",150,"NASIS",-106.7358322,38.4927788
"S1959CO051003","VD",150,"NASIS",-106.6180573,38.9199982
"S1959NV003002","VD",150,"NASIS",-114.1361084,36.7688904
"S1959NV003011","VD",150,"NASIS",-114.460556,36.5769463
"S1959NV003019","VD",150,"NASIS",-114.1197205,36.8105545
"S1962AZ005019","VD",150,"NASIS",-111.3511124,34.7874985
"S1962AZ005025","VD",150,"NASIS",-111.2783356,34.4941673
"S1962AZ017001","VD",150,"NASIS",-110.7286148,35.1119461
"S1962AZ017002","VD",150,"NASIS",-110.7191696,35.123333
"S1965AZ001008","VD",150,"NASIS",-109.2713852,34.7355537
"S1965AZ001010","VD",150,"NASIS",-109.2713852,34.7355537
"S1965AZ001013","VD",150,"NASIS",-109.2539902,34.8500557
"S1965AZ001014","VD",150,"NASIS",-109.1988907,33.9716682
"S1965AZ001019","VD",150,"NASIS",-109.276947,34.2338905
"S1966NV017021","VD",150,"NASIS",-114.3722229,37.8830185
"S1969UT053001","VD",150,"NASIS",-113.4569473,37.0552788
"S1969UT053002","VD",150,"NASIS",-113.6796951,37.1741486
"S1969UT053004","VD",150,"NASIS",-113.2444458,37.1049995
"S1969UT053005","VD",150,"NASIS",-113.1038895,37.0677795
"S1969UT053006","VD",150,"NASIS",-113.1055527,37.086113
"S1969UT053013","VD",150,"NASIS",-112.9411087,37.2205544
"S1970NM045001","VD",150,"NASIS",-107.9998016,36.6428032
"S1970UT053008","VD",150,"NASIS",-113.1172256,37.351944
"S1970UT053009","VD",150,"NASIS",-113.0875015,37.314724
"S1970UT053011","VD",150,"NASIS",-113.2963867,37.1674995
"S1970UT053012","VD",150,"NASIS",-113.3177795,37.1341667
"S1970UT053012_update","VD",150,"NASIS",-113.3177795,37.1341667
"S1970UT053013","VD",150,"NASIS",-113.1222229,37.1988907
"S1974NV003005","VD",150,"NASIS",-114.1277542,36.4177704
"S1975AZ005006","VD",150,"NASIS",-110.9190445,35.0758743
"S1975AZ005009","VD",150,"NASIS",-112.1371384,35.5183601
"S1975AZ005011","VD",150,"NASIS",-112.3721466,35.6869659
"S1975AZ005012","VD",150,"NASIS",-111.5796204,35.6064148
"S1975CO045002","VD",150,"NASIS",-108.1428909,39.657196
"S1975CO081014","VD",150,"NASIS",-107.8326111,40.2335815
"S1975CO103003","VD",150,"NASIS",-108.2020645,39.7849731
"S1975CO103009","VD",150,"NASIS",-108.4179001,39.9333038
"S1975CO107005","VD",150,"NASIS",-107.2937088,40.4535828
"S1976WY037004","VD",150,"NASIS",-108.609726,41.5719452
"S1976WY037005","VD",150,"NASIS",-108.7126541,41.6160622
"S1976WY037006","VD",150,"NASIS",-108.7249985,41.6674995
"S1977AZ017001","VD",150,"NASIS",-110.1688919,34.9002762
"S1977AZ017002","VD",150,"NASIS",-110.3727798,34.9688873
"S1977AZ017003","VD",150,"NASIS",-110.1691666,34.9644432
"S1977AZ017006","VD",150,"NASIS",-109.871666,34.9833336
"S1977AZ017007","VD",150,"NASIS",-109.9361115,34.9883347
"S1977AZ017008","VD",150,"NASIS",-110.0222244,34.6988907
"S1977AZ017009","VD",150,"NASIS",-110.0283356,34.540554
"S1977AZ017010","VD",150,"NASIS",-109.922226,34.6172218
"S1979CO067001","VD",150,"NASIS",-107.9783325,37.2741661
"S1980NV003002","VD",150,"NASIS",-115.2783356,36.1119347
"S1980NV003004","VD",150,"NASIS",-115.0722198,36.1741676
"S1980NV003006","VD",150,"NASIS",-115.3238907,36.2550011
"S1980NV003009","VD",150,"NASIS",-115.1572189,36.1599998
"S1980UT019002","VD",150,"NASIS",-109.4683304,39.3619461
"S1980UT047002","VD",150,"NASIS",-109.5555573,39.4933319
"S1980UT047003","VD",150,"NASIS",-109.4747238,39.4752769
"S1980UT047004","VD",150,"NASIS",-109.308609,39.4897232
"S1980UT047009","VD",150,"NASIS",-109.1374969,40.0024986
"S1981CO045001","VD",150,"NASIS",-108.8130569,39.3666649
"S1981CO081001","VD",150,"NASIS",-107.7011108,40.7222214
"S1981CO081002","VD",150,"NASIS",-107.9255524,40.8352776
"S1981CO081003","VD",150,"NASIS",-108.3008347,40.8780556
"S1981NM006017","VD",150,"NASIS",-108.5311966,34.9042282
"S1981NV033024","VD",150,"NASIS",-114.9655838,39.149662
"S1986NM045012","VD",150,"NASIS",-108.6125031,36.523613
"S1987UT013004","VD",150,"NASIS",-110.6005554,40.4119453
"S1987UT013005","VD",150,"NASIS",-110.6252747,40.4333344
"S1991UT047001","VD",150,"NASIS",-109.582222,40.4327774
"S1991UT047004","VD",150,"NASIS",-109.9747238,40.4766655
"S1995UT015002","VD",150,"NASIS",-110.4875031,39.1844444
"S1999CO083008","VD",150,"NASIS",-108.851944,37.1444435
"S1999CO085002","VD",150,"NASIS",-107.9388885,38.5308342
"S1999CO085003","VD",150,"NASIS",-107.9158325,38.5880547
"S2000CO085003","VD",150,"NASIS",-107.8777771,38.3927765
"S2001CO051001","VD",150,"NASIS",-106.8836365,38.900444
"S2001CO107003","VD",150,"NASIS",-106.8977814,40.0422211
"S2001CO107004","VD",150,"NASIS",-106.660553,39.9494438
"S2001CO107005","VD",150,"NASIS",-107.1750031,40.2886124
"S2002AZ005001","VD",150,"NASIS",-111.6252441,36.5663528
"S2004CO007006","VD",150,"NASIS",-107.3199997,37.0741653
"S2005NV017008","VD",150,"NASIS",-114.541954,38.0957909
"S2005UT019001","VD",150,"NASIS",-109.6907398,38.8162041
"S2006WY041003","VD",150,"NASIS",-110.3098907,41.2798042
"S2006WY041004","VD",150,"NASIS",-110.5854416,41.4739723
"S2006WY041009","VD",150,"NASIS",-110.2922211,41.2871399
"S2006WY041011","VD",150,"NASIS",-110.0784454,41.3434181
"S2006WY041013","VD",150,"NASIS",-110.0962753,41.1850815
"S2006WY041014","VD",150,"NASIS",-110.1763306,41.3253326
"S2006WY041015","VD",150,"NASIS",-110.2619476,41.2430573
"S2006WY041016","VD",150,"NASIS",-110.1549988,41.3390541
"S2006WY041017","VD",150,"NASIS",-110.320137,41.2940826
"S2006WY041018","VD",150,"NASIS",-110.0601959,41.2314987
"S2006WY041019","VD",150,"NASIS",-110.171196,41.3158073
"S2008WY035002","VD",150,"NASIS",-110.183609,42.6708336
"S2008WY035003","VD",150,"NASIS",-110.230835,42.6591682
"S2008WY035004","VD",150,"NASIS",-109.9316635,42.7277794
"S2008WY035005","VD",150,"NASIS",-109.6452789,42.7677765
"S2008WY035006","VD",150,"NASIS",-110.1941681,42.4119453
"S2008WY035007","VD",150,"NASIS",-110.1080551,42.6925011
"S2008WY035008","VD",150,"NASIS",-109.9063873,42.605835
"S2008WY035009","VD",150,"NASIS",-109.8675003,42.7702789
"S2008WY035010","VD",150,"NASIS",-109.8011093,42.7177773
"S2009NV003016","VD",150,"NASIS",-115.3382797,36.4982224
"S2009WY035002","VD",150,"NASIS",-110.2699966,42.8461113
"S2009WY035004","VD",150,"NASIS",-109.9547195,42.8711128
"S2009WY035005","VD",150,"NASIS",-110.3466644,42.7122231
"S2012AZ005001","VD",150,"NASIS",-111.5334702,35.3609734
"S2012AZ005004","VD",150,"NASIS",-111.5152512,35.5774727
"S2012AZ005006","VD",150,"NASIS",-111.3604722,35.5116111
"S2012AZ005007","VD",150,"NASIS",-111.4670029,35.5399704
"S2012UT015001","VD",150,"NASIS",-111.2495278,39.4156583
"S2012UT037001","VD",150,"NASIS",-109.2916306,38.4816611
"S2012UT037002","VD",150,"NASIS",-109.4471583,37.8694028
"S2012UT039002","VD",150,"NASIS",-111.3568528,39.1323194
"S2013CO029015","VD",150,"NASIS",-107.8886795,38.6225201
"S92NM043002","VD",150,"NASIS",-107.4927778,36.1152778
"SKM11WY750100","VD",150,"NASIS",-107.9955556,41.3666111
"SKM11WY750103","VD",150,"NASIS",-107.9934444,41.3691944
"SKM11WY750105","VD",150,"NASIS",-107.9934444,41.3708333
"SKM11WY750107","VD",150,"NASIS",-107.9953056,41.3725833
"SKM11WY750108","VD",150,"NASIS",-107.9953889,41.3733889
"SKM11WY750190","VD",150,"NASIS",-107.9616389,41.2926944
"SKM11WY750196","VD",150,"NASIS",-107.9570278,41.2960278
"SKM11WY750205","VD",150,"NASIS",-107.9446667,41.3363333
"SKM11WY750247","VD",150,"NASIS",-107.9210556,41.2327778
"SKM11WY750257","VD",150,"NASIS",-107.9383889,41.2381667
"SKM11WY750291","VD",150,"NASIS",-109.6153056,41.4632222
"SKM11WY750292","VD",150,"NASIS",-109.6158889,41.4631111
"SKM11WY750296","VD",150,"NASIS",-109.6180833,41.4627222
"SKM11WY750298","VD",150,"NASIS",-109.6191667,41.4624167
"SKM11WY750300","VD",150,"NASIS",-109.6203889,41.4619722
"SKM11WY750302","VD",150,"NASIS",-109.6178611,41.4529444
"SUCR-TUD003-MU1132","VD",150,"NASIS",-111.3612747,35.3746681
"SUCR-TUD005-MU1123","VD",150,"NASIS",-111.4939194,35.3636932
"SUCR-TUD006-MU1123","VD",150,"NASIS",-111.4923859,35.3629723
"SUCR-TUD010-MU1125","VD",150,"NASIS",-111.5334702,35.3609734
"SUCR-TUD012-MU1142","VD",150,"NASIS",-111.5132523,35.3711128
"SUCR-TUD013-MU1143","VD",150,"NASIS",-111.5199966,35.3661957
"SUCR-TUD015-MU1134","VD",150,"NASIS",-111.5309143,35.3824158
"TSW11A/89","VD",150,"NASIS",-110.4050944,42.9527139
"TSW11C/89","VD",150,"NASIS",-110.4035028,42.9530194
"TSW12/89A","VD",150,"NASIS",-110.5131972,42.761525
"TSW12/89M","VD",150,"NASIS",-110.5059722,42.7663722
"TSW13/89A","VD",150,"NASIS",-110.5139167,42.6389306
"TSW13/89C","VD",150,"NASIS",-110.5117667,42.6384028
"TSW15/89B","VD",150,"NASIS",-110.5277722,42.8207611
"TSW15/89G","VD",150,"NASIS",-110.5212694,42.8218972
